,prefix,input_text,target_text,doi
26132,,"To assess the effectiveness of yoga, as a stroke rehabilitation intervention, on recovery of function and quality of life (QoL).",Yoga can improve quality of life (QoL).,10.1002/14651858.CD011483.pub2
26133,,"We searched the Cochrane Stroke Group Trials Register (last searched July 2017), Cochrane Central Register of Controlled Trials (CENTRAL) (last searched July 2017), MEDLINE (to July 2017), Embase (to July 2017), CINAHL (to July 2017), AMED (to July 2017), PsycINFO (to July 2017), LILACS (to July 2017), SciELO (to July 2017), IndMED (to July 2017), OTseeker (to July 2017) and PEDro (to July 2017).",We searched for studies published to July 2017.,10.1002/14651858.CD011483.pub2
26134,,"Quality of the evidence
We assessed the quality of the evidence using GRADE.",Quality of the evidence,10.1002/14651858.CD011483.pub2
26135,,"Quality of the evidence
We assessed the quality of the evidence using GRADE.",We assessed the quality of the evidence using GRADE.,10.1002/14651858.CD011483.pub2
26136,,"To assess the benefits and harms of exercise-based cardiac rehabilitation compared with no exercise training intervention, or treatment as usual, in adults following heart valve surgery.",This systematic review assesses the benefits and harms of exercise-based cardiac rehabilitation in adults who have undergone heart valve surgery.,10.1002/14651858.CD010876.pub2
26137,,We included two trials from 1987 and 2004 with a total 148 participants who have had heart valve surgery.,We found two randomised clinical trials published in 1987 and 2004 that included a total of 148 participants.,10.1002/14651858.CD010876.pub2
26138,,We used the GRADE approach to assess the quality of evidence.,Quality of the evidence,10.1002/14651858.CD010876.pub2
26139,,"Further high-quality randomised clinical trials are needed in order to assess the impact of exercise-based rehabilitation on patient-relevant outcomes, including mortality and quality of life.","Therefore, further high-quality randomised clinical trials are needed to assess the effects of exercise-based interventions.",10.1002/14651858.CD010876.pub2
26140,,"To assess the effectiveness of direct provision of additional monies to socially or economically disadvantaged families in improving children's health, well-being and educational attainment","This review aimed to assess whether additional monies provided to socially or economically disadvantaged families could affect children's health, well-being and educational attainment.",10.1002/14651858.CD006358.pub2
26141,,"Preparations which contain procaine as a component are claimed to prevent, reverse and interrupt dementia.",Preparations which contain procaine as a component are widely promoted and used in several countries.,10.1002/14651858.CD005993.pub2
26142,,Hepatitis C infection is a disease of the liver caused by the hepatitis C virus.,Hepatitis C is a virus that infects people's liver.,10.1002/14651858.CD009182.pub2
26143,,"Until 2011, the combination therapy of pegylated interferon-alpha (peginterferon) and ribavirin was the approved standard treatment for chronic hepatitis C. In 2011, first-generation direct-acting antivirals have been licensed, for use in combination with peginterferon and ribavirin for treating hepatitis C virus genotype 1 infection.","The current standard treatment for chronic hepatitis C is a combination of two medicines, pegylated interferon-alpha (interferon) and ribavirin.",10.1002/14651858.CD009182.pub2
26144,,"Nitazoxanide is another antiviral drug with broad antiviral activity and may have potential as an effective alternative, or an addition to standard treatment for the treatment of the hepatitis C virus.",Nitazoxanide belongs to a class of antiviral medicines with activity against a broad range of viruses.,10.1002/14651858.CD009182.pub2
26145,,To assess the benefits and harms of nitazoxanide in people with chronic hepatitis C virus infection.,This Cochrane review tried to identify the benefits and harms of treating chronic hepatitis C infection with nitazoxanide.,10.1002/14651858.CD009182.pub2
26146,,"We included seven randomised clinical trials with a total of 538 participants with chronic hepatitis C. Participants were 18 years of age or older, all diagnosed with chronic hepatitis C genotype 1 or 4.",All the trials only included participants with chronic hepatitis C genotype (type) 1 or 4 infection.,10.1002/14651858.CD009182.pub2
26147,,"We found very low quality, or no, evidence on nitazoxanide for clinically- or patient-relevant outcomes, such as all-cause mortality, chronic hepatitis C-related mortality, morbidity, and adverse events in participants with chronic hepatitis C genotype 1 or 4 infection.","This review found no information, or very little low quality evidence, about the effects of nitazoxanide on any of these outcomes.",10.1002/14651858.CD009182.pub2
26148,,More randomised clinical trials with a low risk of bias are needed to assess the effects of nitazoxanide for chronic hepatitis C.,More randomised clinical trials of high methodological quality are needed to establish the effects of nitazoxanide in people with chronic hepatitis C.,10.1002/14651858.CD009182.pub2
