,prefix,input_text,target_text,doi
13210,,"However, because several groups of participants were excluded from the included studies, the number of participants in the included studies was limited, long-term outcomes were not evaluated, and data on participant-relevant outcomes were either sparse or not available for each study, the results of this meta-analysis are limited and cannot be applied to all critically ill adults.","Cependant, comme plusieurs groupes de sujets ont été exclus des études prises en compte (ceux ayant une structure de cou défavorable, souffrant de troubles hémorragiques ou se trouvant en situation d'urgence), le nombre de sujets s'en est trouvé limité, les critères à long terme n'ont pas été évalués et les données sur les critères de jugement importants pour les patients étaient soit incomplètes soient absentes.",10.1002/14651858.CD008045.pub2
13211,,"However, because several groups of participants were excluded from the included studies, the number of participants in the included studies was limited, long-term outcomes were not evaluated, and data on participant-relevant outcomes were either sparse or not available for each study, the results of this meta-analysis are limited and cannot be applied to all critically ill adults.","Pour toutes ces raisons, les résultats de cette méta-analyse sont limités et ne peuvent pas être appliqués à tous les adultes gravement malades. Pour toutes ces raisons, les résultats de cette méta-analyse sont limités et ne peuvent pas être appliqués à tous les adultes gravement malades.",10.1002/14651858.CD008045.pub2
13212,,"One of those is Reiki, a 2500 year old treatment described as a vibrational or subtle energy therapy, and is most commonly facilitated by light touch on or above the body.","Le reiki est un traitement vieux de 2 500 ans, qui est décrit comme une thérapie énergétique vibratoire ou subtile, et qui est le plus souvent facilité par un léger toucher sur ou au-dessus du corps.",10.1002/14651858.CD006833.pub2
13213,,We found three studies for inclusion in the review.,Nous avons trouvé trois études pour l'inclusion dans cette revue.,10.1002/14651858.CD006833.pub2
13214,,One recruited males with a biopsy-proven diagnosis of non-metastatic prostate cancer who were not receiving chemotherapy and had elected to receive external-beam radiation therapy; the second study recruited community-living participants who were aged 55 years and older; the third study recruited university students.,"La première étude portait sur des hommes présentant un diagnose de cancer de la prostate confirmé par biopsie qui ne recevaient pas de chimiothérapie et avaient choisi de recevoir une radiothérapie par faisceau externe ; la deuxième étude portait sur des participants vivant dans la communauté âgés de 55 ans et plus ; enfin, la troisième étude portait sur des étudiants universitaires. Ces études comprenaient des personnes souffrant d'anxiété ou de dépression, ou les deux, et ont rapporté leurs résultats séparément.",10.1002/14651858.CD006833.pub2
13215,,"As this included only 25 people with anxiety and 17 with depression and 20 more with either anxiety or depression, but which was not specified, the results could only be reported narratively.","Cela fait un total de seulement 25 personnes souffrant d'anxiété, 17 personnes souffrant de dépression et 20 personnes souffrant de l'une ou de l'autre mais sans précision.",10.1002/14651858.CD006833.pub2
13216,,Retained placenta affects 0.5% to 3% of women following delivery and it is a major cause of maternal death due to postpartum haemorrhage.,"La rétention placentaire touche de 0,5 % à 3 % des femmes suite à l'accouchement et est une cause majeure de décès maternel dû à l'hémorragie du post-partum.",10.1002/14651858.CD010312.pub2
13217,,"Usually, retained placenta has been managed by manual removal or curettage under anaesthesia, which may be associated with haemorrhage, infection and uterine perforation.",Une rétention du placenta est généralement prise en charge par l'extraction manuelle ou un curetage sous anesthésie (qui n'est pas toujours disponible immédiatement).,10.1002/14651858.CD010312.pub2
13218,,"Usually, retained placenta has been managed by manual removal or curettage under anaesthesia, which may be associated with haemorrhage, infection and uterine perforation.",Les procédures chirurgicales elles-mêmes peuvent être associées à une hémorragie ainsi qu'à l'infection et à la perforation utérine.,10.1002/14651858.CD010312.pub2
13219,,Medical management to facilitate the delivery of the retained placenta could be a safe alternative avoiding surgical intervention.,Une telle prise en charge médicale pourrait faciliter l'expulsion du placenta retenu et être une alternative plus sûre à la chirurgie.,10.1002/14651858.CD010312.pub2
13220,,"Currently there is limited, very low-quality evidence relating to the effectiveness and the safety using prostaglandins for the management of retained placenta.",Il existe actuellement des preuves limitées de très faible qualité concernant l'efficacité et l'innocuité des prostaglandines dans la prise en charge de la rétention placentaire.,10.1002/14651858.CD010312.pub2
13221,,"Use of prostaglandins resulted in less need for manual removal of placenta, severe postpartum haemorrhage and blood transfusion but none of the differences reached statistical significance.","L'utilisation de prostaglandines a réduit le besoin d'expulsion manuelle du placenta, les hémorragies graves du post-partum et le besoin de transfusion sanguine, mais aucune de ces différences n'a atteint une signification statistique.",10.1002/14651858.CD010312.pub2
13222,,"Much larger, adequately powered studies are needed to confirm that these clinically important beneficial effects are not just chance findings.",Des études beaucoup plus conséquentes et d'une puissance adéquate sont nécessaires pour confirmer que ces effets bénéfiques cliniquement importants ne sont pas seulement des coïncidences.,10.1002/14651858.CD010312.pub2
13223,,"Similarly, no differences were detected between prostaglandins and placebo in mean blood loss or the mean time from injection to placental removal (minutes) or side-effects (vomiting, headache, pain and nausea between injection and discharge from the labour ward) except for 'shivering' which was more frequent in women who received prostaglandin.","De même, aucune différence n'a été détectée entre les prostaglandines et un placebo dans la perte sanguine moyenne ou le temps moyen de l'injection au retrait du placenta (en minutes).",10.1002/14651858.CD010312.pub2
13224,,"Similarly, no differences were detected between prostaglandins and placebo in mean blood loss or the mean time from injection to placental removal (minutes) or side-effects (vomiting, headache, pain and nausea between injection and discharge from the labour ward) except for 'shivering' which was more frequent in women who received prostaglandin.","Des frissons survenaient plus fréquemment chez les femmes recevant la prostaglandine, mais il n'y avait aucune différence claire dans les vomissements, les maux de tête, la douleur maternelle ou les nausées par rapport à un placebo.",10.1002/14651858.CD010312.pub2
13225,,"We are uncertain whether use of the Braden risk assessment tool and training makes any difference to pressure ulcer incidence, compared to risk assessment using clinical judgement and training (risk ratio (RR) 0.97, 95% confidence interval (CI) 0.53 to 1.77; 150 participants), or compared to risk assessment using clinical judgement alone (RR 1.43, 95% CI 0.77 to 2.68; 180 participants).",Nous ne pouvons pas être certains si l'utilisation d'un outil d'évaluation des risques fait une différence dans le nombre de nouveaux escarres qui se développent chez les personnes à risque.,10.1002/14651858.CD006471.pub4
13226,,We assessed the certainty of the evidence as very low (downgraded twice for study limitations and twice for imprecision).,Le degré de certitude des données probantes variait de faible à très faible.,10.1002/14651858.CD006471.pub4
13227,,Use of pressure ulcer risk assessment tools or scales is a component of the assessment process used to identify individuals at risk of developing a pressure ulcer.,L'évaluation du risque d'escarre fait partie du processus utilisé pour identifier les personnes qui sont susceptibles de développer un escarre.,10.1002/14651858.CD006471.pub4
13228,,"Use of a risk assessment tool is recommended by many international pressure ulcer prevention guidelines, however it is not known whether using a risk assessment tool makes a difference to patient outcomes.",L'utilisation d'un outil d'évaluation des risques est recommandée par de nombreuses directives internationales sur la prévention des escarres.,10.1002/14651858.CD006471.pub4
13229,,Use of pressure ulcer risk assessment tools or scales is a component of the assessment process used to identify individuals at risk of developing a pressure ulcer.,Différents outils sont utilisés pour évaluer le risque d'escarres.,10.1002/14651858.CD006471.pub4
