,prefix,input_text,target_text,doi
24015,,To provide a comprehensive synthesis of evidence from Cochrane systematic reviews of the benefits and harms associated with interventions for treating GDM on women and their babies.,هدف این بررسی اجمالی کاکرین، ارائه خلاصه‌ای از تاثیرات مداخلات برای زنانی است که در طول دوران بارداری مبتلا به دیابت می‌شوند (دیابت ملیتوس بارداری (gestational diabetes mellitus; GDM)) و تاثیرات روی سلامت زنان و سلامت نوزادان آنها.,10.1002/14651858.CD012327.pub2
24016,,We searched the Cochrane Database of Systematic Reviews (5 January 2018) for reviews of treatment/management for women with GDM.,تمامی مرورهای مرتبط را ارزیابی کردیم (تاریخ آخرین جست‌وجو: ژانویه 2018).,10.1002/14651858.CD012327.pub2
24017,,To provide a comprehensive synthesis of evidence from Cochrane systematic reviews of the benefits and harms associated with interventions for treating GDM on women and their babies.,بسیاری از مرورهای کاکرین مداخلات متفاوتی را برای زنان با GDM ارزیابی کرده‌اند.,10.1002/14651858.CD012327.pub2
24018,,We included 14 reviews.,"14 مرور سیستماتیک کاکرین را پیدا کردیم و 10 مرور را از 128 مطالعه در تجزیه‌و‌تحلیل وارد کردیم که در مجموع 17,984 زن و کودکانشان را شامل می‌شد.",10.1002/14651858.CD012327.pub2
24019,,Evidence ranged from high- to very low-quality (GRADE).,کیفیت شواهد از بسیار پائین تا بالا متغیر بود.,10.1002/14651858.CD012327.pub2
24020,,"Taking insulin was also associated with an increase in hypertensive disorders, when compared to oral therapy.",انسولین، در مقایسه با درمان خوراکی، احتمالا خطر فشار خون بالا و مشکلات آن را در بارداری (اختلالات ناشی از فشار خون بالا بارداری) افزایش می‌دهد (شواهد با کیفیت متوسط).,10.1002/14651858.CD012327.pub2
24021,,Lifestyle interventions may result in fewer babies being large.,مداخلات سبک زندگی ممکن است با تعداد کمتری از نوزادانی همراه باشد که موقع تولد بزرگ هستند (شواهد با کیفیت متوسط)، اما ممکن است باعث افزایش در القاهای زایمان باشد (شواهد با کیفیت متوسط). استراتژی‌های مدیریتی,10.1002/14651858.CD012327.pub2
24022,,"Lifestyle changes (including as a minimum healthy eating, physical activity and self-monitoring of blood sugar levels) was the only intervention that showed possible health improvements for women and their babies.",تغییرات در سبک زندگی (از جمله حداقل خوردن سالم، فعالیت فیزیکی و نظارت بر سطح قند خون توسط خود بیمار) تنها مداخله‌ای بود که بهبود احتمالی سلامت را برای زنان و نوزادان آنها نشان داد.,10.1002/14651858.CD012327.pub2
24023,,Lifestyle interventions may result in fewer babies being large.,مداخلات سبک زندگی ممکن است منجر به بزرگ شدن کودکان کمی شود.,10.1002/14651858.CD012327.pub2
24024,,"Conversely, in terms of harms, lifestyle interventions may also increase the number of inductions.",بالعکس، از نظر صدمات، مداخلات سبک زندگی نیز ممکن است تعداد القاهای زایمان را افزایش دهند.,10.1002/14651858.CD012327.pub2
24025,,"Taking insulin was also associated with an increase in hypertensive disorders, when compared to oral therapy.",مصرف انسولین، در مقایسه با درمان خوراکی، با افزایش در اختلالات ناشی از فشار خون بالا همراه است.,10.1002/14651858.CD012327.pub2
24026,,There was very limited information on long-term health and health services costs.,اطلاعات بسیار محدودی در مورد سلامت طولانی‌مدت و هزینه‌های خدمات سلامت وجود دارد.,10.1002/14651858.CD012327.pub2
24027,,Further high-quality research is needed.,انجام پژوهش‌های با کیفیت بالای بیشتری مورد نیاز است.,10.1002/14651858.CD012327.pub2
24028,,It usually occurs due to an infection of an anal gland.,آبسه پری‌آنال (perianal abscess) تجمعی از چرک در زیر پوست ناحیه اطراف مقعد (anus) (مسیر دفع مدفوع (back passage)) است؛ آبسه‌های پری‌آنال شایع هستند و معمولا به دلیل عفونت غدد ناحیه مقعد ایجاد می‌شوند.,10.1002/14651858.CD011193.pub2
24029,,"In the UK, the annual incidence is 40 per 100,000 of the adult population, and the standard treatment is admission to hospital for incision and drainage under general anaesthetic.",در انگلستان، روش درمان استاندارد انجام جراحی تحت بی‌هوشی عمومی برای برش دادن پوست و تخلیه چرک است.,10.1002/14651858.CD011193.pub2
24030,,"Following drainage of the pus, an internal dressing (pack) is placed into the cavity to stop bleeding.",در وهله اول برای متوقف کردن خونریزی، یک پانسمان داخلی (internal dressing) (شناخته شده تحت عنوان پک (pack)) درون حفره آبسه قرار داده می‌شود.,10.1002/14651858.CD011193.pub2
24031,,Common practice is for community nursing teams to change the pack regularly until the cavity heals.,این پک توسط پرستاران فعال در محیط غیر-بیمارستانی (جامعه) به صورت مرتب تا زمان التیام حفره تعویض می‌شود.,10.1002/14651858.CD011193.pub2
24032,,To assess the effects of internal dressings in healing wound cavities resulting from drainage of perianal abscesses.,هدف از این مرور، ارزیابی تاثیرات پک‌ها بر التیام حفرات آبسه پری‌آنال، به ویژه بر دوره زمانی سپری شده تا التیام کامل حفرات و میزان درد تجربه شده از سوی بیمار است.,10.1002/14651858.CD011193.pub2
24033,,"We included two studies, with a total of 64 randomised participants (50 and 14 participants) aged 18 years or over, with a perianal abscess.",مطالعات کوچک بودند و در مجموع 64 شرکت‌کننده تصادفی‌سازی شده را که تمامی آنها بالای 18 سال سن داشته و دچار آبسه پری‌آنال بودند شامل می‌شدند.,10.1002/14651858.CD011193.pub2
24034,,"In both studies, participants were enrolled on the first post-operative day and randomised to continued packing by community district nursing teams or to no packing.",در مطالعات، شرکت‌کنندگان تحت پَکینگ از سوی تیم‌های پرستار جامعه یا بدون پَکینگ قرار گرفته بودند.,10.1002/14651858.CD011193.pub2
24035,,Participants in the non-packing group managed their own wounds in the community and used absorbant dressings to cover the area.,شرکت‌کنندگان در گروه درمان بدون پَکینگ، زخم‌های خود را با استفاده از پانسمان‌های قابل جذب برای پوشاندن ناحیه دچار عارضه بدون استفاده از پانسمان داخلی درمان کردند.,10.1002/14651858.CD011193.pub2
24036,,"Fortnightly follow-up was undertaken until the cavity closed and the skin re-epithelialised, which constituted healing.",شرکت‌کنندگان هر دو هفته یک‌بار تا زمان التیام کامل حفره آبسه ویزیت می‌شدند.,10.1002/14651858.CD011193.pub2
24037,,"There was very low quality evidence (downgraded for risk of bias, indirectness and imprecision) of no difference in wound pain scores at the initial dressing change.",شواهد با کیفیت بسیار پائینی وجود داشت مبنی بر اینکه پَکینگ هیچ تفاوتی در میزان درد زخم در زمان اولین تعویض پانسمان ایجاد نمی‌کرد.,10.1002/14651858.CD011193.pub2
