,prefix,input_text,target_text,doi
51228,,"Available evidence is strongest for universal school-based interventions that target multiple- risk behaviours, demonstrating that they may be effective in preventing engagement in tobacco use, alcohol use, illicit drug use, and antisocial behaviour, and in improving physical activity among young people, but not in preventing other risk behaviours.","Our findings suggest that school-based interventions offered to all children that aim to address engagement in multiple risk behaviours may have a role to play in preventing tobacco use, alcohol use, illicit drug use, and antisocial behaviour, as well as in improving physical activity, among young people, but not in the other behaviours examined.",10.1002/14651858.CD009927.pub2
51229,,Results of this review do not provide strong evidence of benefit for family- or individual-level interventions across the risk behaviours studied.,We did not find strong evidence of benefit of interventions for families or individuals.,10.1002/14651858.CD009927.pub2
51230,,"However, poor reporting and concerns around the quality of evidence highlight the need for high-quality multiple- risk behaviour intervention studies to further strengthen the evidence base in this field.","Concerns around reporting of studies and study quality highlight the need for additional robust, high-quality studies to further strengthen the evidence base in this field.",10.1002/14651858.CD009927.pub2
51231,,"The male condom, which consists of a thin sheath placed over the glans and shaft of the penis, is designed to prevent pregnancy by providing a physical barrier against the deposition of semen into the vagina during intercourse.",The male condom can prevent pregnancy by keeping sperm out of the birth canal.,10.1002/14651858.CD003550.pub2
51232,,"The review sought to evaluate nonlatex male condoms in comparison with latex condoms in terms of contraceptive efficacy, breakage and slippage, safety, and user preferences.",This review compared nonlatex condoms with latex condoms.,10.1002/14651858.CD003550.pub2
51233,,"In December 2012, we searched computerized databases for randomized controlled trials (RCTS) of nonlatex condoms (MEDLINE, CENTRAL, POPLINE, LILACS, ClinicalTrials.gov, ICTRP).","In December 2012, we used a computer to find randomized trials of nonlatex condoms.",10.1002/14651858.CD003550.pub2
51234,,"For the initial review, we wrote to the manufacturers of nonlatex condoms and known investigators to locate other trials not identified in our search.","For the initial review, we also wrote to researchers and makers of nonlatex condoms to find other trials.",10.1002/14651858.CD003550.pub2
51235,,"While the eZ·on condom did not protect against pregnancy as well as its latex comparison condom, no differences were found in the typical-use efficacy between the Avanti and the Standard Tactylon and their latex counterparts.",The eZ·on condom did not prevent pregnancy as well as latex condoms.,10.1002/14651858.CD003550.pub2
51236,,"While the eZ·on condom did not protect against pregnancy as well as its latex comparison condom, no differences were found in the typical-use efficacy between the Avanti and the Standard Tactylon and their latex counterparts.",The Avanti and the Standard Tactylon condoms were similar to latex condoms for birth control.,10.1002/14651858.CD003550.pub2
51237,,Forty-two studies met our criteria and 35 (4788 participants) provided data.,"Our search found 42 trials of treatments which met our criteria, but only 35 provided data in a form that could be used.",10.1002/14651858.CD007407.pub3
51238,,"We compared two main classes of treatment (cognitive behavioural therapy(CBT) and behaviour therapy) with two control conditions (treatment as usual; active control) at two assessment points (immediately following treatment and six months or more following treatment), giving eight comparisons.",The two main types of psychological treatment are called cognitive behavioural therapy (CBT) and behaviour therapy.,10.1002/14651858.CD007407.pub3
51239,,"For each comparison, we assessed treatment effectiveness on four outcomes: pain, disability, mood and catastrophic thinking, giving a total of 32 possible analyses, of which there were data for 25.","The effects of these two treatments on pain, disability, mood and catastrophic thinking were tested immediately after the treatment, and six months later.",10.1002/14651858.CD007407.pub3
51240,,"CBT has small to moderate effects on pain, disability, mood and catastrophising immediately post-treatment when compared with treatment as usual/waiting list, but all except a small effect on mood had disappeared at follow-up.","Small to moderate benefits, more for disability, mood and catastrophic thinking than for pain, were found in trials which compared CBT with no treatment.",10.1002/14651858.CD007407.pub3
51241,,"To evaluate the effectiveness of psychological therapies for chronic pain (excluding headache) in adults, compared with treatment as usual, waiting list control, or placebo control, for pain, disability, mood and catastrophic thinking.","Psychological therapies can help people with chronic pain reduce negative mood (depression and anxiety), disability, catastrophic thinking, and in some cases, pain.",10.1002/14651858.CD007407.pub3
51242,,There is very low quality evidence that organisational and individual interventions may prevent bullying behaviours in the workplace.,There has been much research about bullying in the workplace.,10.1002/14651858.CD009778.pub2
51243,,To explore the effectiveness of workplace interventions to prevent bullying in the workplace.,It is important to know if the actions workplaces take to prevent bullying are effective.,10.1002/14651858.CD009778.pub2
51244,,To explore the effectiveness of workplace interventions to prevent bullying in the workplace.,What are the benefits of different ways of trying to prevent bullying in the workplace?,10.1002/14651858.CD009778.pub2
